"","omega","psi","G"
"73",0.199622692343434,179.504530449525,73.5812444403192
"74",0.20212604743422,173.293617442102,71.5073047607597
"75",0.196629835085884,183.806954981768,71.2181623537463
"76",0.200075478761675,171.403847670594,64.0793069284258
"77",0.191658465562923,189.111549243497,61.7570875534478
"78",0.210895488017819,149.913069152555,60.1270745938879
"79",0.191429089664074,200.251739602706,64.1136875991865
"80",0.207531004178047,171.656647092007,81.5260769683612
"81",0.219682492545344,182.310127585505,124.213674624405
"82",0.203177431073595,156.345817534365,58.9131915986021
"83",0.182924418091731,177.475471065549,54.8626722024218
"84",0.209174156085695,184.492770255019,101.68222072502
"85",0.177070536513542,183.468335448064,53.1243713544567
"86",0.181185021732325,169.201200091093,52.3136271149265
"87",0.193871994828871,172.757261457254,59.0435592098161
"88",0.180089300560493,177.592396911497,53.4940132454337
"89",0.213500368678893,166.931044145844,88.7351106078685
"90",0.210923476864765,170.833203789269,88.590270119161
"91",0.172772158883757,184.320354440906,51.078965008362
"92",0.194892326189524,189.561092445713,67.9793059487283
"93",0.198293913009445,170.910735340858,60.6267691775784
"94",0.186726855016235,179.113016152574,57.074445444568
"95",0.211727768186256,177.522102302308,100.010307068138
"96",0.196533803808101,181.343581578521,68.8469055917989
"97",0.196360095578619,191.649161500579,71.5063923370044
"98",0.183826830606948,168.181790679902,53.3318251137624
"99",0.192522360592346,174.1233865873,58.7351049435944
"100",0.194752033968161,176.837553742786,60.4645359893307
"101",0.18224682623026,175.867996689337,54.1992333694862
"102",0.173311429362118,184.622277434094,51.4103430443957
"103",0.199844436768467,174.830811396087,68.5130736878603
"104",0.200093444975452,182.810021092267,77.724626042126
"105",0.187412506091953,176.049290486155,56.7383596761337
"106",0.172930462530203,186.53520198121,51.5538606618576
"107",0.18971132997186,176.718444692419,57.9945657297514
"108",0.214775996048918,173.379648820891,102.416926840801
"109",0.200732853348461,202.861967418243,73.7051864675263
"110",0.197606092094756,170.810079765004,60.288116693386
"111",0.203598599361494,172.359548223768,72.9437646192323
"112",0.199902073323076,174.986210776905,68.8674272690218
"113",0.203132155869672,177.020134093336,78.2238248300406
"114",0.178375768461331,176.929958007321,52.5195774467293
"115",0.19080675643246,174.353902119922,57.9782924048047
"116",0.175941108339144,159.984997793997,48.0414854070078
"117",0.187421811863073,176.405490016689,56.8212527026395
"118",0.20079839801551,182.03179398969,78.4964176928567
"119",0.203487974993006,182.830215444379,85.7767710032194
"120",0.202602063973083,173.002537208631,71.7598621783422
"121",0.197908295543621,176.74857442358,66.8027482432312
"122",0.174080948774009,177.859607351601,50.5723159158081
"123",0.209561560428466,172.946288622408,88.5321111646419
"124",0.194902249908224,178.006231238965,62.1134848255672
"125",0.176713247688219,164.948083993488,49.3731182451502
"126",0.187697238509733,188.169665998238,59.5178730213076
"127",0.169522104856368,189.856822541993,50.3365266577905
"128",0.175799418532529,171.917391792785,50.2969185364241
"129",0.190902931265481,157.559066399267,54.0792373140641
"130",0.192688093039018,186.057495652532,63.5471691476612
"131",0.184901456387556,173.463191512468,54.9716092798358
"132",0.201565729744758,187.366231212892,85.3816148536714
"133",0.228573809011767,183.627469739159,143.832938411736
"134",0.18262113175339,180.18310448691,55.2720581673586
"135",0.190216409463693,189.643072857928,61.1351702781285
"136",0.194748809746605,184.879309440013,67.6055437026094
"137",0.199600170734112,176.173481880436,69.6970766072003
"138",0.204521723081444,163.686511439652,61.4804273405845
"139",0.199063798925256,168.253065916391,60.2997302664982
"140",0.207041908998394,185.432487963463,97.5589228519346
"141",0.193151352126032,193.660009461128,63.5578011749099
"142",0.204092346485124,166.888138535835,65.7664732463077
"143",0.183113824442962,165.140331217532,52.351265588141
"144",0.191137437480503,184.35901210913,60.8819683388729
"145",0.177112751035145,191.152224041834,54.5882210605331
"146",0.190564626960499,165.431923495402,55.7953562049355
"147",0.196507437240028,158.859395179808,56.7919493007066
"148",0.161968773376827,180.623485150623,44.9505564074278
"149",0.199210917354701,183.780813913597,76.7900558995396
"150",0.173312997443102,167.029887983521,48.1917398781758
"151",0.206205205051178,187.16485287401,96.8507049241623
"152",0.194450679609805,189.174862236727,66.8542264100546
"153",0.178165463789212,188.867941840917,54.71345220875
"154",0.165354076030867,190.914091751719,48.2932267597482
"155",0.185869189208752,175.403449235816,55.853923868624
"156",0.176701174044848,192.108178623049,54.5466830763117
"157",0.212209178233451,192.618700984139,116.581960079305
"158",0.20683403639139,169.652041114037,77.1091584032633
"159",0.190537862080489,186.402436705176,60.5788330717903
"160",0.176347504692194,177.243453279167,51.5801395002325
"161",0.196152073727451,179.144065190731,66.0033377011893
"162",0.189132735769498,175.554837160627,57.4544570474444
"163",0.184268211382886,176.595752714657,55.334208760636
"164",0.201950780177367,176.425814173015,75.2272449125825
"165",0.190196877154982,189.432829241362,61.0786170011057
"166",0.193852632948804,188.531962338443,65.3661276838293
"167",0.182110703425066,179.908371744381,54.9620429921113
"168",0.223481172445747,173.196882406688,122.890926984439
"169",0.202191109930606,184.532666572167,84.3835474692657
"170",0.213055657411792,164.049422387915,83.3368957616777
"171",0.215522268481672,162.749631668899,86.8622685211578
"172",0.200064711617276,167.677077486264,60.5978004978026
"173",0.179633536134436,174.647285128828,52.6820706262276
"174",0.205197864303307,170.537276775056,74.4453637826467
"175",0.197653183220188,171.861470002261,60.5725032294075
"176",0.205047513062585,177.246075541431,83.4011351004081
"177",0.19597577132981,175.200817525208,60.6174688212748
"178",0.196243613629522,172.88614100755,60.1764840650877
"179",0.189489544015967,186.696611306273,60.112608754865
"180",0.186338504861635,178.334779236511,56.7157124110215
"181",0.205299111258814,170.250447262957,74.0558840213262
"182",0.214635417628523,187.825245665061,117.733676527097
"183",0.186920045035898,194.343835921836,60.425376659908
"184",0.215128534023934,165.596011139046,90.7193963565357
"185",0.172185227101268,176.690192164198,49.4196610261971
"186",0.195417786385266,194.26541117942,64.9321924915915
"187",0.184829799822664,164.443307920818,52.9809084253779
"188",0.199747172803262,178.356425228764,72.6762771110233
"189",0.186374681137678,167.119181623829,54.2759369437656
"190",0.165691462972225,179.138743636076,46.5970635524682
"191",0.164559615430952,193.878319617621,48.325065324069
"192",0.190175534665343,166.46862756211,55.8616103686089
"193",0.209931896286738,175.595670185396,93.2963531455449
"194",0.178513876346013,182.76827617098,53.724480040862
"195",0.199820679210824,184.626558303422,78.9078555425563
"196",0.189721806925996,176.951980237432,58.0523787600918
"197",0.197712160422102,193.139735604468,75.3312237508821
"198",0.202042000934355,166.726075037124,61.2224327899944
"199",0.184406638152074,175.163652302774,55.0975435868713
"200",0.208407358439694,181.556215782044,96.5828361062644
"201",0.174275201638343,181.401379566231,51.3195394186768
"202",0.171549832393192,179.795427939576,49.6555997489312
"203",0.226702832087115,157.061619201132,107.144902658263
"204",0.184095257454635,186.46782965333,57.3105314308896
"205",0.190286397503363,161.440455020715,54.733936464904
"206",0.183369798392118,195.853771047146,58.8381563480963
"207",0.186125490043954,188.303972590913,58.7375075828443
"208",0.177904151683959,166.102503607413,50.1530138084992
"209",0.192298179537537,183.247570458055,62.4147175248345
"210",0.195994112203371,165.50036764498,58.238244477641
"211",0.191587809195378,173.409307423027,58.128315318623
"212",0.21922078062853,175.090320913125,115.284808181819
"213",0.176609752922138,174.273751890681,51.1405566225031
"214",0.188773432696908,179.946430412109,58.2616364835046
"215",0.201567195892876,180.973912598453,79.6447029890199
"216",0.186761175369696,173.880920446884,55.9494622775736
"217",0.207355822955609,188.09678879565,101.080614718678
"218",0.187754730406476,176.625090692317,57.0304192533596
"219",0.189653500136084,173.598787174497,57.2597227199221
"220",0.181743362629781,181.864493502609,55.176089311518
"221",0.165645836807186,165.051894180452,44.252548529348
"222",0.185106767707944,195.586300986571,59.7164114973618
"223",0.18708761091555,183.354179395539,58.170840159983
"224",0.179237025693236,170.911056134073,51.7423389746185
"225",0.183103181707487,189.931340435349,57.5046662872075
"226",0.200241036967477,167.813845931198,60.7115333571988
"227",0.192320549689754,175.6498493369,58.9970671898524
"228",0.185617288340066,191.379221280306,59.1177510741368
"229",0.183309307516313,166.986798503172,52.8362848802001
"230",0.208092448431531,172.405009244191,83.9827498708788
"231",0.209264580729385,171.472241856085,85.2248339014963
"232",0.199837121102495,171.341933531109,63.6166831961812
"233",0.210667160424936,172.700285624896,90.939654160831
"234",0.221103204463885,166.719091829656,108.220047668932
"235",0.188441374043757,164.524842422484,54.630045501046
"236",0.185918470555765,179.263104425711,56.7096924552181
"237",0.203659611840691,173.900510824408,75.1221850254196
"238",0.198139410627364,189.918325008498,77.8583768964487
"239",0.199776248411117,186.85768818071,80.724473823665
"240",0.214042828959842,178.041911337451,106.814436131192
"241",0.216097410001823,195.324038549149,126.477346665439
"242",0.198949297199392,165.084136435101,59.4369738920842
"243",0.209975671922189,179.906342005079,98.3471342581725
"244",0.172506365571918,176.715502126799,49.5830987074673
"245",0.182616695261859,175.310156018029,54.2631547068158
"246",0.192386212806939,181.681425912497,61.6777644127061
"247",0.180030185813544,164.861784869619,50.8813931201186
"248",0.175307439143094,181.401787395835,51.8417517506176
"249",0.186061201697468,187.219061761419,58.4754289274597
"250",0.225798628489031,173.994233390317,128.89361767974
"251",0.185882728019566,169.091128582489,54.4841955530894
"252",0.183729372111217,194.124726264583,58.6828274091979
"253",0.214323309750022,174.853625011957,103.412292460261
"254",0.185423795782433,178.212237614157,56.2418346716887
"255",0.180320045931799,183.24493636812,54.7338301535626
"256",0.192991161007627,166.534428856611,57.1489113835597
"257",0.207051208128885,194.42904128145,104.839631885887
"258",0.191884201448469,182.085710412937,61.0791955360643
"259",0.195123197556791,164.647404303895,57.6409394348095
"260",0.206447078746363,178.059100644987,87.2304241921079
"261",0.195393780723137,177.776488702203,63.0567267019969
"262",0.198381209043832,178.267251615938,69.1791839645507
"263",0.204995249470402,185.990556336639,92.9930524595185
"264",0.204936104342351,163.22165704718,61.5300515226708
"265",0.17233913234033,169.264431373019,48.1461732669684
"266",0.190843862244689,185.951065612136,60.6324908694334
"267",0.206077402461796,174.724490713459,82.3373339442492
"268",0.173479990363105,184.517983169152,51.4784156125973
"269",0.195131979273017,193.239437198156,64.8439741914354
"270",0.187062535802993,174.621209740874,56.2560497428479
"271",0.206453015121889,178.646988237636,88.2895698633071
"272",0.194945036532001,167.891641570248,58.3586840105627
"273",0.187455712152289,166.947170890064,54.7327747863415
"274",0.208183122338392,189.523622936026,103.588808555908
"275",0.187371017974404,192.606011829259,60.2964130813328
"276",0.204397832260259,188.609892155664,93.7649578815868
"277",0.185612406032914,168.483608122129,54.2254406300971
"278",0.200813632448444,169.518336405575,62.8771454264507
"279",0.197847155962834,177.392613716105,67.0702691204384
"280",0.218505216117376,188.472277728391,127.768422786666
"281",0.19589449126299,168.743979062549,58.9972486363029
"282",0.193386928722986,181.768095042415,63.3901289308701
"283",0.201528707402048,180.431974298099,78.7918153745065
"284",0.221702016801958,176.73390207059,123.231774707869
"285",0.199875466961293,162.976342325988,59.2946224753076
"286",0.206096073374319,179.994015333953,89.0874149181427
"287",0.212666478292482,163.757294733886,81.9096257683363
"288",0.185006299961284,167.34430974894,53.6961570482674
"289",0.201153260342699,184.058482067099,81.8517356335614
"290",0.199552480897739,173.819339129341,66.3217117321005
"291",0.181669482785991,179.274370840367,54.6138670674724
"292",0.181171685671564,173.844072504923,53.2629029007314
"293",0.183347440352321,183.505673845326,56.319361381054
"294",0.184910033841054,173.837545922455,55.0560811336442
"295",0.211986266731952,170.877647956086,91.5088248674723
"296",0.18875322083611,175.620797918504,57.2874813928978
"297",0.192575364421339,179.316889507955,59.9735894361847
"298",0.201384895958479,174.587420829492,71.1923669047745
"299",0.223935515683594,175.861092206195,127.216204822568
"300",0.18001135235272,192.324180693843,56.3484169602239
"301",0.204880878562474,176.941903678051,82.5953386257708
"302",0.177945703493715,181.365977668647,53.1666437790472
"303",0.165479226765739,189.895854088327,48.2004545288959
"304",0.21219002970224,174.587847930357,97.2978876298459
"305",0.199614668544985,171.901975342688,63.5189463003604
"306",0.185212476854846,179.589680156598,56.4316597146802
"307",0.190447843520939,162.269401898727,55.0003931665844
"308",0.187323528517862,168.60336067396,55.0436415955787
"309",0.207536505492168,171.129376831095,80.4933291210287
"310",0.242071603963017,167.263527239925,154.521905163451
"311",0.198938279592018,184.05110055763,76.6038644840512
"312",0.190917422513774,163.159896129049,55.4183472845803
"313",0.197177928285482,191.565108750991,74.5529765235487
"314",0.213446120841283,165.346081372563,86.0833336955533
"315",0.207883554975646,173.223721954306,84.3445993434808
"316",0.181901769431593,176.288042187457,54.1177569215917
"317",0.200434614944888,172.217933221892,66.198635303858
"318",0.191196134675006,160.061886445238,54.8044918427383
"319",0.198407408309289,180.764240343436,72.1703832977695
"320",0.20442211938225,166.510243158425,65.3164448803526
"321",0.230905390207327,166.026732350217,130.651523161827
"322",0.182336009455354,155.875969039819,50.0064939972654
"323",0.220758631760811,176.09853340313,120.590716874204
"324",0.189263840964816,188.516376171536,60.3974728697296
"325",0.187557306485588,187.341294270072,59.2678975596144
"326",0.188963724462317,175.323384598855,57.321541449185
"327",0.202081810982877,171.801421484849,68.6659278850789
"328",0.196436608646584,182.8388171511,69.8999849694372
"329",0.204961464371818,172.514353379326,76.2907813898684
"330",0.188110690480082,184.269371545177,58.883252427299
"331",0.214323063132034,169.83697055233,95.4596396037613
"332",0.184183155920498,185.11181124872,57.07495885201
"333",0.185515036449449,207.46143301239,62.3527662142856
"334",0.194153245355693,169.32946317969,58.3490010705789
"335",0.188252123266214,204.917510591977,63.3685298905944
"336",0.186390433381911,176.049555979793,56.245441924355
"337",0.194262498952528,173.439327539838,59.389091649644
"338",0.176288149695554,185.704400731361,53.1427925943834
"339",0.194326399794197,171.39892218188,58.9280855653582
"340",0.186952994667182,166.224082048315,54.3408538574403
"341",0.182158923413272,184.924778936714,56.0051589198581
"342",0.174242569289725,166.911866270616,48.6049745084907
"343",0.176272298968799,172.619568773087,50.6591216005744
"344",0.183419887792174,176.737215912869,54.9509445480025
"345",0.194689886131988,178.127006741941,62.0490502590863
"346",0.185137688857323,192.58680621233,59.115812599685
"347",0.189673443258066,201.489419848218,63.4267641366778
"348",0.182125806595853,184.802967412726,55.9636636958998
"349",0.195364475717839,175.604620900869,60.427704126761
"350",0.205565367508624,160.241878359341,60.9731444875662
"351",0.187204587771189,182.093876855796,57.9567943596468
"352",0.178468125555844,170.786589417338,51.3518634331132
"353",0.182198620319949,167.395893906943,52.409382201117
"354",0.18147025283184,170.379557615998,52.6919198530333
"355",0.188891456015763,183.598344753864,59.1278349678737
"356",0.191531738401348,166.810088448619,56.5558195446856
"357",0.186545821472064,187.309395407718,58.7430408472159
"358",0.210263123204572,171.985493389594,88.7956298945567
"359",0.168831047380243,189.828363313899,49.9657978997163
"360",0.189844198067595,166.015200955889,55.6062839970329
"361",0.209478903806566,174.10150783387,89.7135329161448
"362",0.206501432649309,169.149708643184,75.5075515789818
"363",0.192191224785493,188.189510073911,61.8344255759671
"364",0.186473327280907,196.951281872719,60.7320392723292
"365",0.196722482817298,177.931279765726,65.6688020223304
"366",0.178708479030319,180.758016722058,53.4324429540469
"367",0.175243158914271,181.332494042612,51.796401901721
"368",0.197166877117165,170.295760558916,59.9595865268695
"369",0.171293722252294,186.78714246212,50.745778176856
"370",0.185785301005864,194.215616510911,59.7958515450306
"371",0.208577011879807,171.726873046452,84.3776563504639
"372",0.181475098155278,185.705975872623,55.8123540775959
"373",0.207325484950694,173.837198724481,84.5019243940809
"374",0.187330398836747,196.695548192033,61.1390802101217
"375",0.188733631814849,183.890684665815,59.1131508459975
"376",0.173135701325402,183.086244827133,51.0451019229199
"377",0.190462068181847,192.945359605743,61.991600474241
"378",0.175594686112621,183.690147138209,52.4122407026852
"379",0.215713674621599,176.993759979015,108.767339047509
"380",0.196423324870979,182.751500377313,69.7790936083414
"381",0.193857895891929,153.660569843496,54.3701823268411
"382",0.195310991122977,176.897019820842,61.4428077211214
"383",0.192482068161892,190.34010580043,62.457422227406
"384",0.202084635366503,161.79630125661,59.9304336332953
"385",0.204560458660129,172.20633332677,75.0263909905349
"386",0.187123011080462,166.834336020597,54.5552576683423
"387",0.161086062727259,170.208571346877,42.9232789995022
"388",0.202080328472017,181.865857847654,81.8472161590846
"389",0.185686329864071,185.490488774602,57.9189698013567
"390",0.20112549471571,175.487285439421,71.6197538330613
"391",0.193121791422269,176.88138812475,59.6674433413253
"392",0.19369773768805,185.41880835897,65.6556995058226
"393",0.189937112356573,173.519376203245,57.375678539461
"394",0.199190397580608,176.211702293452,68.4680984648804
"395",0.197891630028437,175.135194637802,64.8332642970003
"396",0.179561692881802,170.707315046818,51.8554990974975
"397",0.179108149517122,162.421629978515,49.9595828234543
"398",0.169477260404382,174.020081635573,47.6159589357454
"399",0.19065046260566,181.319881299784,59.4921885952829
"400",0.193138857395623,187.464882747224,64.0437993621764
"401",0.217347741674177,179.688909149561,116.246699469051
"402",0.197814928697255,188.722990558971,76.5325987096418
"403",0.188208634097533,174.890120140902,56.863580533342
"404",0.190628017152833,175.935732710461,58.2562418511287
"405",0.167712419947892,169.303868095695,45.9495051867295
"406",0.193999256359789,168.734090504781,58.1349496211929
"407",0.192437291874921,172.182921278925,58.2387899557765
"408",0.193786643617155,180.052288240256,62.455306476346
"409",0.191891374489788,186.294620677159,61.8231616439544
"410",0.207992279178223,166.05483028017,74.0520246561309
"411",0.194008635100482,187.906011996448,66.210086476395
"412",0.203608844053411,169.424422216618,68.7616414852129
"413",0.200140848232007,182.155656422467,77.5424641532577
"414",0.203017633058826,170.247507326156,68.6802882893493
"415",0.218010996041806,172.719735763536,109.749219463321
"416",0.183485160550762,173.430410453797,54.2876806019588
"417",0.204334735208142,176.555465930554,80.9577605118909
"418",0.180024992151158,182.709126259459,54.4784523989786
"419",0.201865420783501,190.698494628832,88.7218967601852
"420",0.228252809061761,153.168031690408,103.505253967213
"421",0.198242305604337,189.371238452276,77.8600180105763
"422",0.215623447763118,169.465043903915,99.000293426229
"423",0.228561106527528,159.266249993027,115.836450781866
"424",0.190382809220882,173.412907430078,57.5616799342974
"425",0.195746625576137,164.624195041304,57.9107831628782
"426",0.197447922744834,174.674353028442,63.4359092779644
"427",0.200811329726421,180.440938033551,76.92528715699
"428",0.209220011525661,185.265060822436,102.936234125889
"429",0.188321792489848,168.160353438582,55.4039155931699
"430",0.182558917075002,175.37968206256,54.2496027887151
"431",0.171685315548477,193.76331808825,52.1525646029051
"432",0.187760098778232,177.788040736132,57.2894943731829
"433",0.188759453364974,182.770708040399,58.8794427788171
"434",0.201881169350622,175.679621332811,73.872243843035
"435",0.187703018401296,170.510735577913,55.6466827460906
"436",0.211239194883345,174.43134491163,94.3268057202878
"437",0.191957175534352,184.52492278878,62.1979272573772
"438",0.188980798999051,184.60108093856,59.3935947219797
"439",0.20248510216964,174.849388464318,74.1443795916673
"440",0.184998062560112,167.448178334523,53.7150207587067
"441",0.150387655988105,196.102937889017,40.974233379698
"442",0.190481261551931,178.736580600831,58.8239565119407
"443",0.218673120836526,164.332496279885,98.5483822679025
"444",0.193490311648906,165.989940325447,57.24188685063
"445",0.179651368136628,173.331303196666,52.4268123212783
"446",0.200224304029362,175.875597904907,70.1716463387762
"447",0.213011890330634,179.967922319346,106.506383024519
"448",0.185720802023706,184.077471547907,57.6376731808861
"449",0.192557900742562,179.01658205286,59.8953352116471
"450",0.204972386187601,171.113820277286,74.3966904582821
"451",0.207504905650215,182.691097795795,95.9196977954101
"452",0.187767283136672,193.88848444766,60.7779139109481
"453",0.204105499167796,177.589964687597,81.5740305207236
"454",0.218497291139535,164.934271421943,98.5435438478734
"455",0.201399489794946,192.204899867368,87.5953032365133
"456",0.176709936628058,199.59471583686,55.9216615227012
"457",0.209718347716738,182.073819800465,100.614495180753
"458",0.191406890570664,175.502099650148,58.5280870121141
"459",0.186472323044039,191.026825358561,59.4914444419149
"460",0.193491118056097,172.941328216656,58.9098816967429
"461",0.185393783690147,175.503866339308,55.6464497927936
"462",0.227365439318142,174.220911151402,132.703346940916
"463",0.193424623516333,181.451934831448,63.1212643309414
"464",0.187231390883455,185.134789961061,58.6270978313204
"465",0.173203070849013,173.054827382071,49.2573526212042
"466",0.181368893835108,191.018618122562,56.8118051093243
"467",0.185119359444893,184.786983633539,57.4829132786038
"468",0.201449307199609,185.232027635581,83.2864796804642
"469",0.174486517590269,188.133973995671,52.6516847433871
"470",0.197027320494258,159.772496902418,57.245735206477
"471",0.203888003956732,173.437424579971,75.428602226782
"472",0.199462089316411,173.218933932592,65.0794364912441
"473",0.187810932989985,185.540090396889,59.0081347995814
"474",0.199756480958336,195.166383144806,82.0317122989502
"475",0.190840805108495,180.308609453439,59.3563555924861
"476",0.199537787413081,181.60934788282,75.7443610650331
"477",0.181154122172034,166.346122734368,51.7062265146675
"478",0.178083220790812,176.552452960865,52.3020012833282
"479",0.212278117272259,165.753268528897,83.8949674382638
"480",0.183935476130273,180.871741947105,56.0686593185913
"481",0.183902118849022,184.078754219964,56.7182924261194
"482",0.208463717454979,180.895390169413,96.4115930762354
"483",0.195098187694575,176.017038920816,60.401414466614
"484",0.207623501693565,187.792629694298,101.180118809876
"485",0.202311971941387,185.449963311124,85.8058276517852
"486",0.192650086705508,175.285259709143,59.0681712813301
"487",0.214427203610945,179.502783033715,109.108373422128
"488",0.189748600093369,160.311508074538,54.2326558156931
"489",0.200996967279693,182.390941282352,79.3402635802725
"490",0.176083084541733,176.718953487842,51.3499909929966
"491",0.212078904992067,170.447690436119,90.799618401938
"492",0.176153115866886,176.217692020192,51.2892110201752
"493",0.217331180116158,163.620744519462,93.3753232793557
"494",0.218076283413333,159.404112776993,87.6157959229272
"495",0.198242103953599,185.370404835123,75.6920407072547
"496",0.192324309879047,177.819396449416,59.5043124815195
"497",0.187017322196622,169.9617987071,55.2045156536915
"498",0.185130336738087,182.850187391435,57.081039197342
"499",0.18532541874955,174.379625214295,55.3715667994052
"500",0.171676172454673,157.54927177569,45.66707989774
"501",0.190343459953704,184.598103170034,60.0859927880297
"502",0.181059234632345,188.098452678394,56.0732629645009
"503",0.199543288860925,175.055235752222,67.7540247104813
"504",0.188106209651307,178.741338563108,57.6683049572816
"505",0.149367989124974,186.63625688444,39.316389027726
"506",0.177899102345238,173.024650942614,51.5218364344302
"507",0.184009157146096,181.213850056179,56.176746568371
"508",0.179406394901358,177.002544448623,53.0405916306949
"509",0.175282637301327,175.505203780946,50.7271416518961
"510",0.180411245952956,173.759704257257,52.8793162712322
"511",0.193238323683715,175.113254532597,59.3061857988704
"512",0.22632727109705,174.240887144902,131.205332812869
"513",0.209539023052282,170.362452128795,84.218836771427
"514",0.202658033384545,172.286369946975,71.2597796830457
"515",0.19019447460731,161.509874767599,54.709873418578
"516",0.205560115740544,177.581846829251,84.897626133166
"517",0.197090021910901,198.736076680752,66.805488829516
"518",0.187115449869497,185.286466571998,58.6010120438818
"519",0.193903147258157,165.369677059056,57.2760065589459
"520",0.194775020809697,176.145361344171,60.2792565406627
"521",0.180545316004702,173.822849516188,52.9567528714892
"522",0.229863977770766,165.737228355078,128.483059774648
"523",0.195829124795924,204.26190784456,67.4097439962175
"524",0.176720689205844,183.89852865636,53.0269261440025
"525",0.18023400822685,181.623591028823,54.3690460222694
"526",0.194328528568185,169.149625810134,58.3853904347825
"527",0.190873053872053,174.872884990115,58.1291476888833
"528",0.207845107892917,177.915595913104,91.1564427472447
"529",0.18802819900853,185.283246376167,59.0623794837318
"530",0.195538803272341,185.648895229391,69.9171763368575
"531",0.193614734154947,181.311866559822,63.2123361308432
"532",0.194461937882653,167.250524791369,57.984324440853
"533",0.205673626483194,166.061317945612,68.3283165586246
"534",0.222921468341461,178.753069571389,127.942767730103
"535",0.187383185272187,173.68663991955,56.2027805840711
"536",0.208013857358481,179.631943741899,93.5291128959449
"537",0.197038599986723,166.224642760569,58.8830777833521
"538",0.194644713977656,197.308668025256,65.1764876631526
"539",0.198695830011118,184.728409366158,76.4127386481112
"540",0.199427219834863,177.74881604023,71.2469481337476
"541",0.190349605401119,177.639371543305,58.5109621721514
